id;name;new_id
2,09765E+14;BR-Radltour;9780
3,11835E+11;IBM Österreich;3494
1,10656E+14;VisitSweden;6139
1,04628E+14;Allianz SNA;1439
2,62757E+14;Telefónica del Perú;13236
8,97393E+14;Goalcast;15
6,14409E+14;Zurich;12794
2,88146E+14;Popula;2877
2,04533E+14;KSGF;12136
1,85653E+14;Bosch Global;10276
1,21997E+14;KUTX 98.9;1300
1,13685E+14;한겨레;5432
2,40663E+11;El Patron 105.3 Atlanta;13185
1,4467E+14;Disney Pixar;1633
4,4609E+14;Velocity Frequent Flyer;988
1,30557E+11;Norwegian;10587
2,32754E+14;Nectar Sunglasses;10403
1,12679E+14;Gas Natural Fenosa;9014
2,12925E+14;Samsung Maroc;12113
5,91514E+14;Dreyer's Hong Kong;12025
1,47483E+14;Manish Malhotra;5499
83359068840;Radio Farda;14061
1,72949E+15;Wilson Golf Suomi;7170
4,34856E+14;VICE Deutschland;12637
1,95304E+11;PC för Alla;9603
60098543542;670 The Score;14078
4,18294E+14;Tagesspiegel-Auktion;11950
2,27221E+11;UGA DawgNation – Georgia Bulldogs;3314
1,01501E+16;The Urban List | Melbourne;9664
1,36581E+14;SMH Sport;7410
2,02407E+11;MakerBot;8877
1,44591E+14;Boston Store;4854
3,14329E+11;94.9 WOLX;13189
1,68951E+14;Weilheimer Tagblatt;1788
9425794470;Z103.5;9919
1,34646E+11;hr1;6553
1,62993E+14;Wallis et Futuna 1ere;1839
7,28276E+14;NESCAFÉ Dolce Gusto Middle East;2795
2,04405E+14;Hillsboro Argus;1421
2,42447E+14;OSRAM AutoMoto Polska;4568
6,21467E+14;Geberit;202
1,8385E+14;USA TODAY Network Careers;5642
4,39118E+14;MZ Jessen;6742
55436896972;Sakaal;11622
1,01501E+16;Mikado;10298
2,05339E+11;McDonald's Norge;7233
4,88351E+14;StarTimes;1786
1,56688E+14;Wilson Golf Spain;2883
6,46581E+14;Rare People;13129
1,24638E+11;Getty Images;2909
1,78778E+14;Event Magazine;8977
2,0063E+11;Kempinski Hotels;9130
10205777590;MORE;8514
1,22214E+11;Telemercados;12012
1,43872E+15;Sports Cheat Sheet;7833
78007378738;KXTN;3784
2,26211E+11;francesca's;6868
1,53794E+11;CNN Travel;7855
1,55891E+14;Vivobarefoot;3948
2,1934E+11;Golfers' Warehouse;12128
96546260636;Internet Week New York;697
2,38485E+14;FlySAA;9402
1,26923E+14;Mall of Asia Arena;5880
1,56567E+15;The News Lens 關鍵評論網 藝文;597
1,17174E+14;KOBI-TV NBC 5;7430
2,81247E+14;Microsoft;3112
1,14444E+14;97.5 FM- KWTX;912
1,11658E+14;Expansión;13232
1,12277E+14;Movistar El Salvador;2067
5,25628E+14;Pulzo;4067
1,79806E+11;Sperry;13715
7,87804E+14;Sportbladet Plus;11549
51602954365;Sumol;2643
1,09075E+14;7-Eleven Norge;8525
3,07851E+11;San Francisco Chronicle;11793
52058828971;Gladiator;5212
3,27256E+11;Sheridan;5132
1,07387E+14;The Rural;4443
1,19616E+14;COOL FM 89.3;9160
44899936768;Tootsie Pops;10613
1,93765E+14;Ekot Sveriges Radio;1238
5,81813E+14;湖南卫视 芒果TV;5225
3,54115E+14;ABC Emergency;5595
1,07594E+14;Samsung Gulf;5692
1,64299E+14;KPUA AM 670;5479
2,26362E+14;Veckans NU;6239
1,27183E+14;ASICS;4022
1,62422E+15;Transavia;4060
7,70543E+14;Jumia;177
1,25853E+14;Press-Register;13958
3,53813E+14;Pringles 品客洋芋片;7149
1,54786E+15;SVT Nyheter Helsingborg;10817
1,27363E+14;Sommar & Vinter i P1;11526
1,08508E+14;Tiempo de juego (Cadena Cope);9070
2,50144E+14;Banglalink Digital;6503
1,00633E+14;Anadolu Efes Kurumsal;724
3,14467E+14;Marriott Rewards;35
1,87623E+14;Everton FC - Liverpool Echo;4957
1,93742E+14;The Verge;1858
1,54569E+15;Video From The New York Times;10812
4,19503E+14;WorldMark by Wyndham;5474
4,14035E+14;Dingo Mom (딩고 맘);9185
1,09341E+11;Denton Record-Chronicle;13268
4,09598E+14;الجزيرة – هذا الصباح;4235
1,64166E+14;Brabants Dagblad;12261
8716402278;Rocky Mountain PBS;6707
1,14062E+14;The Good Guys;12463
2,03958E+14;INDY International Festival;1503
2,9106E+11;NewsRadio 560 WHYN;12108
1,3516E+14;BBC Gloucestershire;1390
2,01191E+14;MIX 93.3FM;11775
36563149680;LA Weekly;10827
3,79816E+14;Mephisto - Qatar;2087
1,21061E+14;Tía Rosa;2577
1,73028E+14;Land Rover;10453
3,86765E+14;TicketSwap;7916
1,53389E+11;BBC World Book Club;3788
1,56052E+15;Only In Virginia;9508
1,49742E+11;Ultimate Outdoors;1928
1,33714E+14;CHBC - Global Okanagan;9290
2,65639E+14;KSTA Magazin;13089
11473662754;Capital One Careers;5457
1,4437E+15;Vanderbilt Commodores On Scout;12561
96059877819;Vistaprint;13436
2,40221E+14;S.M.C&C (배우매니지먼트);12639
1,93073E+11;統一星巴克咖啡同好會;858
2,9627E+11;McDonald's;8176
2,71463E+14;Stock Yards;2875
3,92401E+14;Baaam;5779
1,87113E+14;NESCAFÉ Dolce Gusto US;9563
2,02255E+14;Lowcountry Live WCIV;8798
1,93133E+14;The Movement;9163
1,54424E+14;UPS;10569
1,37735E+14;Mike and Mike;8670
2,07385E+14;Banco Tucumán;12052
2,01728E+14;News24 Kenya;3351
1,4437E+15;Tribune Media Company;5090
6,43842E+14;RNZ Pacific;1124
1,53562E+14;WWEShop.com;1504
1,10905E+14;Crocs;2523
2,06863E+14;The Krusty Krab;13562
1,42115E+15;Caro;10211
1,3992E+14;Claro Colombia;1810
11971032036;theScore;12673
1,72266E+14;Vodafone Türkiye;13552
1,34184E+14;Ford Austria;13684
1,49354E+15;Apple Fashion;1571
8,59713E+14;FLAMINGO;1642
1,43012E+15;Nutramigen Nederland;6931
55821649315;Henri Bendel;7530
1,45383E+15;Salford Gazette;8786
1,58013E+14;YuppTV;3617
3,22556E+14;Haven;6417
1,37754E+14;Tracker Boats;8932
5727499029;TPT - Twin Cities PBS;5450
1,30842E+14;FC Sports & Events;2582
6,81002E+14;Culture Cheat Sheet;7641
3,53206E+14;Suunto;13296
9,47625E+14;Nestlé NaturNes;13094
1,00868E+11;Drury Hotels;8669
1,31917E+14;Zurich;6712
9,37434E+14;eDaily Kenya;11460
39832764663;ICE BREAK;6995
46440585142;Maxim;2557
1,11069E+14;L'OCCITANE en Provence;3693
74707446256;LAOLA1;4509
2,2389E+14;SpringHill Suites by Marriott;10392
1,82806E+14;Western Suburbs Weekly;8156
4,16217E+14;Crocs;4070
1,00137E+14;L'OCCITANE en Provence;6696
3,18904E+11;Abarth;4617
2,43933E+11;la tribuna di Treviso;10149
2,97357E+11;KNBA 90.3 FM;2388
2,34833E+14;Fom Acessórios de Conforto e Bem-Estar;4281
10159835879;Jaguar;8094
2,11721E+14;BALATON szelet;8536
1,83546E+15;ETtoday車雲;5901
5,56026E+14;SHARK Energy;6694
1,6554E+15;播吧;9907
39228950838;BJ PENN;7914
31867439512;Kiss107;1028
3,38723E+14;NTR;4342
8,68982E+14;TRUEAfrica;11599
3,96923E+11;Digicel;13216
1,92535E+14;Yle News;5770
1,76318E+14;Triumph;8991
1,30392E+14;OLA;10434
1,94084E+14;Estadão PME;5793
1,34092E+14;L'OCCITANE en Provence;12619
74049305868;Estathé;6558
5,23522E+14;Orange;11275
1,79466E+14;Streets Ice Cream;4731
1,37393E+14;Futurism Energy;12550
2,04699E+11;LATAM Airlines;10061
4,79681E+14;KDHL Radio;9535
4,66505E+14;Initium Media 端傳媒;11352
71091028689;Sleep Number Careers;1814
1,2625E+14;Crock-Pot Slow Cooker;7140
1,6794E+15;美人幫Beauté;12320
5,84917E+14;HAZ Barsinghausen;10644
3,38049E+11;La Nuova di Venezia e Mestre;3923
7360171291;Maidenform;8327
2,06555E+11;WA;7089
4,05541E+14;Turkish Airlines;1520
5,37623E+14;לאומי עסקים Leumi Business;13848
8,51038E+14;JumbleJoy.com;7018
3,15206E+14;المكتب الاعلامي لرئيس الوزراء;2381
1,07025E+14;光明日報 Guang Ming Daily;5989
9,01197E+14;China Daily;4936
1,35978E+14;Change.org;1601
1,60995E+14;SHARK Energy;1554
1,75675E+14;Teads;13003
1,05023E+14;Kingston Brasil;5829
2,40122E+14;Komfo;5198
2,78901E+14;BlaBlaCar;2343
7,59212E+14;العربية للعود;12200
4,5078E+14;FitPerez.com;3755
1,80353E+14;Carte d’Or;5048
1,54041E+15;Digby County Courier;3987
1,69993E+14;Fanpage.it;9654
24691304989;Comedy Central UK;8770
1,76247E+11;The Online Project;1480
6,80593E+14;الكل;105
1,29278E+14;Ruffles MX;5178
3,5959E+14;Internacional Estadão;9199
1,42535E+15;Booking.com;11675
4,3736E+14;NowThis Food;1168
1,9055E+14;Maroc Telecom;1260
4,16591E+14;Homegrown;7696
2,97854E+14;Emerald;7745
2,00371E+14;VIBE 107.6 FM;2914
1,36803E+14;Nestlé Yoghurt Hong Kong 雀巢乳酪;1048
1,05545E+14;L'OCCITANE en Provence;12328
4,33876E+14;Chika Minute;11261
4,64784E+14;Televisa Tijuana Oficial;335
38058951448;SoBe;314
1,26321E+14;Showroomprive;7637
3,10168E+14;Wiko;8294
65319266785;UOL HOST;11538
1,02184E+14;Libre Antenne - Europe 1 - Caroline Dublanche;13993
7,98986E+14;Tierfreund;8764
1,79036E+14;Jaguar;12892
2,1586E+14;Crowne Plaza Hotels & Resorts;12446
1,90578E+14;QX 104;7481
1,2525E+14;Global Lethbridge;3114
1,22609E+14;P3 Din Gata;10716
1,62644E+15;ASUS Republic of Gamers;3464
2,78871E+11;Telia Sverige;11748
1,55907E+14;Samsung Latinoamérica;37
1,13378E+14;AM 760 KFMB;3457
4,23527E+14;El Espectador Bogotá;13220
2,8055E+11;CBC Victoria;4825
3,4649E+14;ICICI Bank - NRI Services;43
1,80563E+14;G1 - O Portal de Notícias da Globo;6994
3,7128E+14;Korean Air;5842
54340423514;X-BIONIC;1646
1,18149E+14;De Todito;7002
1,25522E+14;American Tourister Australia & New Zealand;2016
2,49311E+14;Amanda's Amazing Animals;12665
9057793150;Ferrero Rocher;12752
1,60665E+14;McDonald's;1702
2,97221E+14;Festina;6497
1,63583E+14;GSM BLUE;5910
1,11204E+14;The Evening Sun;11246
1,09164E+14;Airheads Candy;2414
7445581789;Fotolia;1697
1,99126E+14;Tous Jewelry;2967
1,49581E+14;Migros Bank / Banque Migros / Banca Migros;2901
3,36329E+14;LesPros entertainment | レプロエンタテインメント;6605
2,10355E+14;DW Deutsche Welle;13593
2,09407E+14;Topaz Energy;2278
3,19775E+14;MZ Quedlinburg;13921
1,46944E+14;X-BIONIC;1780
1,47187E+11;Microsoft Developer;8634
96479834534;Tide 102.9;13759
15047705084;Marketwired;1269
1,45174E+14;Microsoft;10177
2,19079E+14;Tahoe Daily Tribune;10939
2,05112E+14;Samsung Chile;13064
3,90014E+14;Tigo Costa Rica;8768
1,894E+11;Noticias Univision Laredo;8532
3,06388E+14;Matter;8496
6,26824E+14;KN Sportbuzzer;1234
1,52875E+15;Mode;9865
1,37584E+14;American Express;10614
2,40698E+14;Wir lieben Düsseldorf;8458
1,64681E+14;Green on Facebook;7680
5,22506E+14;Politism;14108
3,31437E+11;GORE-TEX® Products;5780
1,38899E+14;TMZ Live;3656
2,43341E+14;Triple M Great Southern;5466
5,72099E+14;Faktastisch;1495
2,1159E+14;Sage;12345
1,93088E+14;LikeMag Schweiz;6455
6,40111E+14;Tiendas Metro Colombia;8973
1,05344E+11;840 WHAS;4388
1,59673E+14;X-BIONIC;4845
1,4808E+14;Rare Journal;4771
23221995011;MercadoLibre.com;635
1,90073E+11;Green & Black's;77
37657315592;Kmart;13060
1,31174E+14;Samsung Mobile HK;13455
4,59571E+14;FM1Today;7429
32789373128;VisitEngland;3550
91816117261;לאומי דיגיטל Leumi Digital;7342
35537563147;Little Chef;4933
92962384083;Radio ENERGY Hamburg 97.1;12799
1,23784E+14;Sage;11119
1,80977E+14;Capri Sun;971
4,63635E+14;P4 Kronoberg Sveriges Radio;11390
8522591132;Digital Trends;11705
1,0978E+14;Vestel;10973
1,37167E+11;Microsoft;12405
2,5585E+11;University of Kentucky Women's Basketball;8472
2,20361E+14;Arla;13475
1,93191E+14;SlashGear;2827
1,31905E+14;VOA TIBETAN;6938
2,76116E+11;i95 WRKI;2073
57840552507;Island 98.5;8019
2,2593E+11;Yle Turku;10850
96286403078;iHeartDogs.com;10023
1,59539E+11;Афиша;10772
18403180725;Scene;11273
48986196149;WQED Pittsburgh;939
33735392231;Washington Post Sports;6443
1,61472E+11;The Hidden Brain;4350
1,31315E+14;DW (Español);12162
1,12855E+11;96.9 WINK FM;12907
5,02866E+14;Reveal from The Center for Investigative Reporting;5750
3,9419E+14;Lycamobile Germany;6014
1,80637E+14;Xerox;4258
2,86639E+14;Business Day;9869
1,04232E+11;1&1 Hosting Guide;11247
1,81395E+15;HAZ Langenhagen;957
1,33555E+14;Radio Red 1110 AM;2288
5,40113E+14;ABUS Cycling;6398
1,41481E+14;I Love Peel Fresh SG;2000
1,47966E+14;Royal Bank Scottish Rugby;6119
1,66083E+14;Corpos Danone Portugal;7926
6,39237E+14;RTL Z;12145
9,18771E+14;Marks and Spencer;6007
1,30429E+14;iFood;6741
5,02548E+14;Katsuya Middle East;13071
55318887551;The Daily Telegram - Adrian, Mich.;6499
2,05356E+11;967 Steve FM;139
1,01784E+14;AirAsiaGo Indonesia;9048
1,47396E+15;明報財經 mpfinance;1929
9746288590;Alfombra Roja;10348
1,42884E+15;Di Digital;8750
19018463345;Jones Soda;6044
1,49689E+14;evian;2596
58114271993;LARABAR;11642
1,86424E+14;Babelia - El País;12640
1,75705E+11;NRK Vestfold;3707
1,13407E+14;Tips.at;4993
1,6495E+15;Business Insider UK;7027
1,73815E+14;EXA Zacatecas;5170
1,75137E+14;Assembleia Legislativa do Estado de Mato Grosso;1410
2,29939E+14;AirAsia BIG Thailand;9715
1,82261E+15;Munchies France;7165
1,90527E+14;Volkswagen;5553
2,10783E+11;WM Phoenix Open;6856
8,75711E+14;Extra Crispy;9008
1,83742E+14;Zavvi;12064
1,20046E+11;KAKE-TV;937
2,74068E+14;Can-Am Off-Road;11361
1,46559E+14;Abarth;98
5,25217E+14;Finnair;8134
2,84088E+11;MTV Taiwan;9650
87669289907;Magicseaweed;5514
2,25203E+14;7DAYS Arabia;4766
1,58825E+15;Mashable Australia;5725
2,48585E+14;Canelitas Marinela México;9147
3,13753E+14;BBC Radio Nottingham;8702
1,7522E+15;Billboard Philippines;8972
2,28244E+14;Hürriyet Kelebek;5688
61675732935;Zendesk;13960
1,60226E+15;AVD Digital;3476
35692712061;Truvia;1769
94172960759;Microsoft in Business;9559
2,45629E+11;GoWireless Verizon Authorized Retailer;11899
37167670933;Energy Zürich;4148
2,00969E+14;Shell;646
1,45568E+14;Micasa;7390
1,91186E+14;Euronews на русском;5261
4,02608E+11;CoolFM969;2951
13114644820;ESPN FC;2737
1,81421E+14;Carte D'Or;4261
1,8268E+14;X-BIONIC;10210
1,14965E+11;FamilyFun;3414
1,4376E+14;Vive Lucas;4358
6,72916E+14;Propriétés Le Figaro;227
1,55835E+14;Stonnington Leader;709
2,39978E+14;Rolling Stone México;12570
1,37419E+11;KTTS News;181
2,85423E+14;Samsung Mobile Latinoamérica;8915
1,88613E+14;Starbucks Chile;1280
8,30397E+14;bPay;5753
79146833756;TODAY'S TMJ4;1296
2,40124E+14;zbNOW/早报现在;10503
30433734747;Globe Telecom;3681
11465191261;JPMorgan Chase & Co.;12131
70584728588;TransWorld SNOWboarding;13637
2,95682E+14;Chupa Chups;13985
1,48561E+14;deinfm;2370
9,31712E+14;Oxigênio Aceleradora;5155
1,8292E+11;The Daily Caller;11586
3,84392E+11;ABC Far North;8975
1,83566E+11;Komplett;9813
1,23156E+14;Vietnam Airlines;8359
7,05972E+14;Time Out Philadelphia;3217
7116517082;The Vancouver Sun;12077
1,13611E+14;Voice Over Talent Scott Perry;5393
2,08315E+14;Reuters UK;10327
3,03526E+14;What Hi-Fi (India);8030
86625540795;Zoover;11418
6,02008E+14;Banco Honda;6420
1,604E+14;BuzzFeed France;5808
1,37484E+14;WD;9790
4,55993E+14;The Tab Nottingham;7619
6,26481E+14;DauraDamm;7520
1,23088E+14;Hot 105.5;6400
1,28731E+14;AbeBooks.it;10449
2,2005E+11;TVBS 新聞;10800
7,96995E+14;鳴人堂;3207
1,77477E+11;OshKosh B'gosh;11722
3,45591E+14;FS1;11137
2,07205E+11;Nabisco Cookies;7415
1,50935E+15;BestSecret;994
3,69578E+14;BabyCentre;14107
3,70406E+14;FerrariChat.com;4118
1,80679E+14;EVEN Hotels;9717
1,02305E+14;Oregon Ducks News;2529
1,53583E+14;A&O HOTELS and HOSTELS;5640
2,16944E+14;Touch Lebanon;11220
1,06668E+14;VOA Urdu;9812
1,31042E+14;넥슨 (NEXON KOREA);2740
1,55827E+15;La Cronaca Italiana;11124
87538472712;do bem™;2484
3,89869E+14;Optimum;3138
1,3115E+14;HuffPost Weird News;13686
5,53852E+14;Creators Germany;1038
2,39762E+14;Rapipago;11170
1,02371E+11;97.5 Y-Country;5682
1,27876E+14;Ripley Chile;9744
1,04443E+14;IDBI BANK;748
1,43719E+14;ANA.Japan;1051
1,8227E+14;Club Carlson;7615
1,41556E+14;Visit Jamaica - D;13364
1,81249E+14;ODN;9568
1,08138E+14;COSMOTE;601
1,15408E+14;Bajaj Allianz Life Insurance;4552
2,95029E+14;HERE Technologies;11327
1,99812E+14;Las Vegas Convention and Visitors Authority;4975
3,08112E+11;loaded;8838
2,34304E+14;CBC Kids;5839
32813056753;RPP Noticias;298
1,02347E+15;HSBC;2994
4,23358E+14;Y 103.3 FM Barbados;5127
54841699188;NRK Sogn og Fjordane;11686
1,75657E+14;Crocs;13858
2,39609E+14;The Volkswagen Group Graduate and Undergraduate Scheme;10640
79644412801;102.7 THE PEAK;8160
2,02524E+11;Bledina;9472
7,43674E+14;Ciel;13647
1,50732E+11;Kansas City Business Journal;7161
1,57295E+14;Monash Leader;13957
1,62796E+14;Future Group;11271
98004051680;Nestle Omega Plus;4180
1,82048E+14;El País Vídeo;7636
3,37467E+14;La Voz Daily;12522
58630788977;SourceForge;7865
1,64314E+15;شباب توك - DW;8081
6,5805E+14;Lay's Brasil;8641
1,33077E+14;The Tab Brookes;1020
8,44673E+14;SABC Sport;6504
3,65066E+14;THUMP Nederland;9800
3,14376E+11;KLM Hungary;12068
10132426317;Fluctuat;5298
1,43653E+14;Jackie Purcell-Channel 2 Weather;11663
1,70233E+14;Walmart Honduras;9543
4,72061E+14;RT Deutsch;888
1,12421E+15;Fremantle India;3019
2,42751E+14;Malka Media;1202
34087138567;Optum;6677
1,65771E+14;KLM Philippines;11299
2,48746E+14;Facebook Engineering NYC;409
3,45076E+11;Zoomin.TV;9615
6,52913E+14;Saníssimo;5610
2,90385E+14;WFTV Severe Weather Center 9;6988
2,86094E+14;VINCI Energies;2368
15974534830;Magnum Photos;1573
9411224013;Amtrak;10657
2,68704E+14;Batavo;8820
1,81912E+15;巴士的政事;10631
1,06897E+14;L'OCCITANE en Provence;6531
2,56824E+14;Travel Alberta;11197
96687018933;Vodafone Comedy Festival;9072
2,57341E+14;Freiwillige Selbstkontrolle Multimedia-Diensteanbieter e.V. - FSM;3401
84020045175;Channel 955;4035
3,84271E+14;Trappey's;3898
1,39828E+14;Guaraná Backus;3471
32048457338;Newsradio 1360 WTAQ;4135
96529399610;WVUM 90.5 FM The Voice;6798
1,49113E+11;Crocs;13928
3,97774E+14;MUNCHIES Nederland;9462
1,16191E+11;MediaMath;4225
3,31755E+11;Taunton Daily Gazette;13831
4,21679E+14;HOOQ;7182
1,42617E+14;Cisco France;2070
48214672893;Ocean 98.1 WOCM;634
1,46299E+14;Berrybenka.com;764
1,50107E+14;Ideas on CBC Radio;7
8,58214E+14;Tourism Grading Council of South Africa;8897
1,09363E+11;Mwananchi;812
1,39725E+14;QVC Italia;4897
78121411000;Wink 106;3637
1,71146E+14;McDonald's;6737
4,65556E+14;CHIP ANDROID;4438
6,10726E+14;gurú;3334
1,89489E+11;the Gazette;12805
1,37298E+14;Yebhi.com;262
1,04886E+15;CBC Radio: Unreserved;11205
73855584817;Vodafone Zoozoos;7788
1,68732E+14;Total;2519
1,62523E+11;Samsung Brasil;10404
4,43167E+14;Dr. Oz The Good Life;11056
1,66898E+14;Le Club AccorHotels;8690
9,34594E+14;Tokmanni;13025
1,09809E+14;IDConline;5189
1,75E+14;MILO Indonesia;14015
1,31527E+14;France Bleu Toulouse;1091
8409118252;NVIDIA;12925
1,6252E+14;Tahiti Tourisme;10302
18807449704;Mashable;11380
1,98523E+14;Häagen-Dazs;5091
1,67023E+11;Star 94.1 Atlanta;7713
1,25629E+14;De Gelderlander;10232
1,47853E+15;Express Sport;1631
1,04813E+14;UpNorthLive;12069
1,6551E+14;Mako Boats;7309
1,25118E+14;Acqua Panna;8426
2,43986E+11;Microsoft Imagine United Kingdom;563
2,82872E+14;M.H. Alshaya;10180
1,49856E+15;Halls;13368
1,7767E+11;innocent;3133
1,40491E+15;Great Big Story;10199
5,43519E+14;Pizzaro;14111
1,18931E+14;Downy;12154
1,34013E+15;Miami Herald Sports;5259
1,23397E+14;Asian Paints;5411
2,97832E+11;Dutch Lady Malaysia;11027
1,07916E+14;Mix 96;5438
1,33162E+14;Aviva;130
3,71629E+14;The Kings County Record;754
8,49042E+14;Original Long Drink;13278
1,09609E+11;VELVEETA;814
1,98633E+14;Motherboard Italia;5149
4,29866E+14;HistoryNow;6878
2,73998E+14;Moree Champion;7938
2,31313E+14;KLM Middle East;6567
3,36336E+14;The Box Magazine;8221
1,04229E+14;L'OCCITANE en Provence;5863
1,27719E+14;OGGI;4960
1,66811E+11;L'OCCITANE en Provence;2452
2,09792E+14;Metrópole Estadão;5157
2,54074E+14;South Australia;5495
5,15411E+14;Revista Aventuras na História;11496
1,71735E+15;Dukascopy TV ru;13702
1,11634E+14;Bergner's;8024
9,40737E+14;Cumhuriyet Yaşam;5027
1,38516E+15;Lifewire;768
1,33807E+14;L'OCCITANE en Provence;13013
1,37062E+14;VisitSweden;6661
2,71623E+14;SvD Näringsliv;11833
3,70105E+14;NESCAFÉ Dolce Gusto Hong Kong;9908
1,20676E+14;Le Parisien 75 - Paris;1301
1,15462E+15;CNNArabic سياحة وسفر;5844
4,83119E+14;Decameron Perú;531
1,95794E+14;Target Style;554
4,71724E+14;Uwe Hück;11868
1,68882E+14;FlyScoot;1203
5,3564E+14;Lamudi;10915
3,44124E+14;Volkswagen;9429
1,92376E+14;Fox 42 KPTM;183
7,40088E+14;KitKat Uruguay;7991
1,39455E+14;Jaguar;11091
2,86148E+11;Deuter;4891
3,46904E+14;MOIA;8741
3,52127E+14;Narratively;8127
63319904781;Samsung;1938
1,47511E+14;AP Sports;4027
1,10986E+11;Florida Orange Juice;1256
5,03444E+14;Zurich;6035
7,24661E+14;The Reel;12356
7,009E+14;Travel Expo;10961
33346706707;Punjabimuhaidib;10145
1,22256E+14;VOA Pashto;2338
42966874360;Jefferson Public Radio;13260
2,82523E+14;Ford Sverige;3465
2,54422E+11;Yle Euroviisut;8422
1,06587E+11;On The Red Carpet;8245
78604705935;La Gazzetta dello Sport;3527
1,03505E+14;Pão de Açúcar;8639
85452072376;Newsmax;10713
1,17924E+14;KBOI 2;5257
3,55665E+11;South China Morning Post;10088
3,00559E+11;Toblerone;1915
9,13239E+14;GT Bicycles;9931
5,03662E+14;dアプリ&レビュー【NTTドコモ】;8659
1,02969E+14;Yle Östnyland;6262
1,83346E+11;Holiday Inn;9334
3,36969E+11;L'Oréal Talent;9632
3,80538E+14;Adrenaline Rush;9181
1,96669E+14;Deichmann România;12679
1,15244E+14;Walmart.com;10107
1,13298E+11;Bridgestone Türkiye;10295
22012131826;Nashville Public Television;13381
1,25881E+14;King Soopers;6509
1,95876E+15;KAYAK;696
1,48539E+14;Girlie Action;4788
3,47079E+14;Sputnik Việt Nam;2880
43390964558;FOX 40 News WICZ-TV;2072
5,82735E+14;Globe British Columbia;13355
2,05263E+14;Get West London;4032
1,24311E+14;Costa Coffee;661
1,8652E+14;Edmonton Mama;1974
5,26658E+14;POWER 106.1;12718
1,69562E+14;Pulse Films;395
3,40616E+14;MTN Swaziland;7746
1,11229E+14;uniFrance;6508
1,23122E+14;Fanta España;9351
1,55844E+15;Saucony Originals HONG KONG;9631
43799288941;Health and Fitness Magazine;3062
2,61724E+11;WBRC FOX6 News;1863
32957281544;Camden Advertiser;5665
1,55103E+14;Dogsandpupsmagazine;6050
57138815724;NBC Chicago;3751
1,76292E+15;NOS Sport;9736
1,07583E+14;Fishulo on Scout;1683
7,89315E+14;Power97;6058
3,37942E+14;Flaming Grill Pubs;13538
1,34864E+11;KLAD-FM;3249
1,19383E+11;KUT Austin;839
1,42442E+15;Perth Sports;13939
1,78625E+15;BIKE BILD;2820
35459709446;Nature Valley;6218
3,14704E+14;Repubblica Motori;3662
1,57908E+15;News Republic;7386
2,751E+11;BTWIN;10598
1,65175E+14;Citi Brasil;8340
1,53668E+14;Cumhuriyet Gazetesi;1173
4,73127E+11;99.5 KISS Rocks San Antonio;3251
1,56718E+14;Emaho Magazine;8663
1,57999E+14;Nueva Mujer;10270
3,16763E+11;Periódico HOY;7814
2,43067E+14;Stefan Holt;7644
1,48307E+14;Blue Shield of California;6345
43143532631;SportsMap 94.1 FM;1754
1,20831E+11;Los Cabos Tourism;10634
1,52906E+11;親子天下;10172
1,03394E+15;BBC Derby Sport;1851
1,34745E+14;NESCAFÉ Dolce Gusto Philippines;6333
8,44644E+14;自由時報 istyle 時尚頻道;9928
2,31198E+14;VideoDays;10308
2,42491E+14;NH Nieuws;2249
2,09265E+14;Wauchope Gazette;1001
2,62948E+14;Stockland Living;13897
1,06341E+14;CricHQ;12291
1,11771E+14;92.1 CITI;9814
1,39054E+14;V8 Splash LATAM;9709
1,21212E+14;Showroomprive;6090
8,49225E+14;自由時報評論網;9394
8,83226E+14;Noisey Polska;372
1,47853E+14;News/Talk 1130 WISN;11204
92982475411;Reese's;13456
2,25489E+14;Tahlequah Daily Press;6966
2,05552E+14;L'OCCITANE en Provence;6925
2,45329E+14;Jelly Belly;14070
1,8257E+14;Czech Airlines;13711
1,49178E+14;Mts;10396
2,86187E+14;الخطوط الجوية التركية;13057
2,05521E+14;MAPFRE;8452
1,31193E+14;Zain Jordan;2544
2,16741E+14;Noticias Caracol;12750
2,96046E+11;The Eagle 100.9;107
3,14921E+11;Claro Nicaragua;1826
3,79972E+14;Wilson Golf UK;13026
3,64236E+11;Nick India;11486
3,56888E+14;Uwingu;3672
1,14408E+14;PanSci 科學新聞網;8017
1,58773E+15;DF Entertainment;11827
1,44315E+15;Plush;11582
1,22458E+14;Samsung Thailand;3333
5,14578E+14;Claudine Ewing WGRZ;10331
61354397854;MARIO HERNANDEZ;8718
11936918897;easyJet;11911
69419789202;Imagine FM;576
13927915491;Gothamist;3456
2,89193E+11;106.7 Lite FM;10533
1,12201E+14;vente privee;11158
2,63479E+14;Icecreamland;2562
1,74529E+14;DW Africa;219
80325912810;Miracle Whip;4391
7397061762;BBC Radio 1;5600
2,39555E+14;Konbini;1757
2,57673E+14;Cacao Barry;10682
1,89408E+15;潮案內;12628
3,3779E+14;NESTEA;9680
2,34878E+14;Hungry Horse;5925
3,07876E+11;Sunjets;8184
1,69208E+14;Canyon;7098
1,35857E+14;Carnation Dominicana;2033
1,14733E+14;Relações com Investidores                               Itaú Unibanco;6781
1,18025E+14;Yanbal;627
2,28756E+11;Skyscanner;11651
1,78777E+14;Dorset Echo;729
1,39761E+14;Ford Chile;13584
